handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@LDP,LDP,2019-02-28T10:47:54.000Z,INTERVJU | @Ceda_Jovanovic za @uzickanedelja: Srbiju vidimo u Evropskoj uniji i NATO  https://,nato,und,-0.3,-0.9,-0.5,-1.0,positive,0.80218106508255
@MiikiAleksic,Miroslav Aleksic,2021-10-06T15:57:44.000Z,"U par minuta @JovanovicStefan argumentima i činjenicama razobličio sve laži režima oko Kosova, dok se mladi SNS akademac prezojavao, crveneo, smejao, gledao u zemlju…

Nadam se da je gledaocima RTS bar malo jasnije koliko ih Vučić laže.

Ko nije, treba da pogleda celu emisiju!",kosovo,und,0.2,0.2,0.0,0.0,positive,0.3961949050426483
@LDP,LDP,2019-08-12T13:05:19.000Z,".@Ceda_Jovanovic: Srbiji je mesto u @NATO savezu. Bombardovanje koje smo preživeli nije stvar kojom danas sme da se manipuliše, niti da to utiče na naš racionalan odnos prema sopstvenoj budućnosti. http://",nato,und,-0.3,-0.9,-0.5,-1.0,negative,0.6722003221511841
@FHPHLC,Fond za humanitarno pravo,2017-03-24T10:01:07.000Z,Na Kosovu je od bombardovanja NATO snaga život izgubilo 483 ljudi http:// #sećanje #Kosovo,nato,und,0.0,-0.9,0.0,-1.0,negative,0.944736123085022
@BrajanBrkovic,Brajan Brkovic,2020-07-10T17:50:49.000Z,Novi Sad je krenuo da blokira autoput.#trenutno Mladi iznose pobunu ,amerika,und,-1.0,0.5,-1.0,0.5,negative,0.9060561656951904
@NesaStefanovic,Небојша Стефановић,2021-12-12T10:27:36.000Z,Председник Републике и врховни командант Војске Србије Александар Вучић стигао је на војни аеродром „Наредник - пилот Михајло Петровић“ у Нишу где је одржан састанак са директорима предузећа Одбрамбене индустрије Србије.,vojska,sr,0.5,0.8,0.5,1.0,positive,0.8279769420623779
@LDP,LDP,2019-01-19T09:49:01.000Z,"#LDP: Najveći garant mira na Balkanu je članstvo Srbije u @NATO i #EU. #Srbija mora poštovati Rusiju kao jednu od najvećih zemalja na svetu, ali uvek mora svoje interese staviti na prvo mesto. https://",nato,und,-0.3,-0.9,-0.5,-1.0,positive,0.757206380367279
@TomaMomirovic,Tomislav Momirovic,2013-03-19T22:37:25.000Z,Jedan od omiljenijih... #Parada ! Kakav film!!!,lgbt,und,0.1,0.4,0.0,0.5,positive,0.971701979637146
@BorkoStef,Borko Stefanović,2015-08-20T19:11:27.000Z,@istinabatocine @SenaTodorovic @sretenovitch @biljana0001 e to ce ti resiti bunare. I crkva da okadi vodu. Odmah ce biti u redu.,crkva,und,0.1,-0.3,0.0,-0.5,neutral,0.450916975736618
@DostaJeBilo,ДЈБ - Суверенисти,2021-05-20T09:50:36.000Z,[САОПШТЕЊЕ] Присилна и условљенa вакцинација Војске Србије противуставна,vojska,sr,0.2,0.6,0.0,0.5,negative,0.9374020099639891
@BoskoObradovic,Бошко Обрадовић,2019-09-27T10:14:24.000Z,"Вучић позива и Приштину у Балканску унију, чиме их сврстава у ред других држава у окружењу и изнова признаје независно Косово. Он није издајник - он је велеиздајник! И не залаже се за Балканску унију већ за Велику Албанију. Већег спонзора Албанци нису имали у својој историји.",albanija,sr,0.4,0.8,0.5,1.0,negative,0.900554358959198
@nedavimobgd,Ne davimo Beograd,2022-04-03T14:38:35.000Z,"Zabeležena je rekordna izlaznost, ukoliko nastavimo ovako - pobeda je sigurna! Snaga ovog grada se ogleda u njegovim ljudima, u punim biralištima i hrabrim kontrolorima/kama.

Hvala vam svima! Oslobodićemo Srbiju grad po grad. Beograd će pobediti!

Izađi i glasaj!",beograd,und,-0.3,0.0,-0.5,0.0,positive,0.9677242040634156
@MarinikaTepic,Marinika Tepić,2018-01-23T11:49:20.000Z,"Alarmiramo javnost, tužilaštvo i nadležne za organizovani kriminal o  dokazima da je kancerogeni otpad u Obrenovcu identičan ilegalno tretiranom i skladištenom otpadu u Beloj Crkvi od firme Eko-21.
O kome je ministarstvo Branislava Nedimovića znalo!
I da nije još sve pronađeno!",crkva,und,0.1,-0.4,0.0,-0.5,negative,0.7751247882843018
@SutanovacDragan,Šutanovac Dragan,2019-07-04T21:15:15.000Z,Kakva će to parada da bude!!! Stotine i stotine hiljada nevidljivih vojnika na jednom mestu... nikad vidjeno do sad! #nevidjeno,lgbt,und,0.4,-0.1,0.5,0.0,negative,0.5476658940315247
@BoskoObradovic,Бошко Обрадовић,2021-01-27T07:41:47.000Z,"Актуелни министар полиције на највећој плантажи марихуане у Европи. Какав сценарио за ""Српског наркоса""! Трговина дрогом са подршком владајућег режима и уз асистенцију свих служби безбедности! Чак ни свемоћном Ескобару политичари на власти нису јавно долазили у фабрике кокаина!",evropa,sr,0.4,0.8,0.5,1.0,negative,0.6759015917778015
@SerbianPM,Aна Брнабић,2015-10-29T11:54:43.000Z,With President Putin @PutinRF_Eng and other interlocutors on promoting our economic and political relations.,putin,en,0.1,0.5,0.0,0.5,negative,0.5407112240791321
@P_Socijalista,Pokret Socijalista,2021-04-28T16:46:54.000Z,Министар и председник ПС-а Вулин: Тражим од Вучића да својом жртвом још једном спречи признање Косова - Новости - Покрет социјалиста | Партија борбене левице - Александар Вулин https://,kosovo,sr,-0.8,1.0,-1.0,1.0,positive,0.4031994342803955
@MarinikaTepic,Marinika Tepić,2017-11-13T14:04:41.000Z,"Vučić će na kraju ""zavrnuti"" EU i okrenuti se Rusiji. EU je iskoristio za dolazak na vlast s koje neće želeti otići nikada, makar nas ponovo uvukao u rat. To je sada sociopatsko stanje, deja vu, i nema nikakve veze sa politikom, državom ili Kosovom. Žao mi je što EU to ne vidi.",rusija,und,0.1,-0.4,0.0,-0.5,negative,0.8981927037239075
@VucevicM,Милош Вучевић,2020-07-18T09:46:11.000Z,Војна болница у Петроварадину постала је део систeма за пружање здравствене заштите пацијентима на територији Града Новог Сада који су оболели од ковида. Захвалан сам свим људима запосленим у Војномедицинском центру и Министарству одбране на њиховом ангажману.,vojska,sr,0.2,0.9,0.0,1.0,positive,0.9420099258422852
@MarinikaTepic,Marinika Tepić,2017-12-23T17:08:07.000Z,U intervjuu nedelje za Radio slobodnu Evropu: Neće me ućutkati! https://elje-marinika-tepic/28934894.html…,evropa,und,0.1,-0.4,0.0,-0.5,positive,0.4494049847126007
@FHPHLC,Fond za humanitarno pravo,2021-05-28T09:11:48.000Z,Specijalizovana veća i specijalizovano tužilaštvo Kosova objavili su godišnji izveštaj za 2020. godinu.,kosovo,und,0.0,-0.9,0.0,-1.0,neutral,0.6986783742904663
@LDP,LDP,2019-05-28T20:26:49.000Z,".@Ceda_Jovanovic: Koga obavezuje ono što je do juče govorio? Što nisu tamo, kad pozivaju u rat? Tako smo se junačili toliko puta do sad. Tom narodu dole je potreban mir i on će ga naći samo u dogovoru sa Albancima.",albanija,und,-0.3,-0.9,-0.5,-1.0,negative,0.7411425709724426
@FHPHLC,Fond za humanitarno pravo,2015-03-26T20:07:04.000Z,"@cruelvirtuela @leftcoastpraxis As stated in the press release ""NATO attacks killed 205 Serbian civilians""",nato,en,0.0,-0.9,0.0,-1.0,negative,0.997226059436798
@ZoranLutovac,Zoran Lutovac,2020-01-01T16:20:06.000Z,"Nema stvarne podele vlasti, niti vladavine prava.Nema nema uslova za fer pol. nadmetanje, pritisci na birače su potpuno ogoljeni, korupcija je postala opšte mesto Slobodna misao je na udaru privatnih medija koji dobijaju državnu pomoć, državni mediji su servis SNS-a i AV.#Bojkot",korupcija,und,0.3,-0.2,0.5,0.0,negative,0.8813636898994446
@demokrate,Demokratska stranka,2021-02-19T18:08:01.000Z,"Novi Sad, Vojvodina, Srbija, svet i svi mi od danas nismo i ne možemo biti isti kad Đole sa Salajke više nije među nama.
Demokratska stranka upućuje iskreno saučešće porodici Balašević.
Tuga zbog Đoletovog odlaska ne može biti veća od ponosa zbog toga što smo ga imali.",lgbt,und,0.4,-0.7,0.5,-0.5,positive,0.4962827563285827
@jeremic_vuk,Vuk Jeremić,2014-03-07T10:52:30.000Z,Cold War past shapes complex Merkel-Putin relationship http:// via @reuters,putin,en,0.0,-0.2,0.0,0.0,positive,0.9783790111541748
@MiikiAleksic,Miroslav Aleksic,2019-08-11T12:38:25.000Z,"Medju ljudima koji su sinoć napali #1od5miliona , nalazilo se i lično obezbedjenje Vučića.

Dok se unutra sa Sinišom Malim pripremao za današnju #kzn ispred predsedništva se odigravao napad pripadnika vojske na okupljene gradjane.",vojska,und,0.2,0.2,0.0,0.0,negative,0.7705240249633789
@jeremic_vuk,Vuk Jeremić,2018-12-16T18:17:26.000Z,"Policija je u Lučanima, bez ikakvog osnova, a po direktnom nalogu državne sekretarke MUP Dijane Hrkalović, uhapsila potpredsednika Izvršnog odbora @StrankaNarodna Lazara Đurovića.

Tamo je danas VRVELO od neregularnosti.

Poslednji izbori u Srbiji održani u okupacionim uslovima!",policija,und,0.0,-0.2,0.0,0.0,negative,0.9119792580604552
@SasaRadulovich,Saša Radulović,2015-11-27T14:25:22.000Z,"""Slučajno smo sreli Vučića na Paradi"" http://ex.php?yyyy=2015&mm=11&dd=26&nav_category=16&nav_id=1067556… ili ""Izađem ja iz kafane sasvim normalan, kad mi neko stade na ruku"".",lgbt,und,0.2,0.6,0.0,0.5,neutral,0.3898751437664032
@nedavimobgd,Ne davimo Beograd,2020-05-01T13:58:32.000Z,"Pre 2 godine ovako je izgledao prvomajski protest za našega @MikeliBelgradePolicija ga je privela zbog ""verbalnog napada"" na ministra rada, zbog dva pitanja ""Šta kažete za radnika u Goši koji se ubio?"" i ""Šta kažete o trudnicama koje su ostale bez posla.""

Epilog u tvitu ispod:",policija,und,-0.3,0.0,-0.5,0.0,negative,0.7347573637962341
@nedavimobgd,Ne davimo Beograd,2019-10-06T13:22:57.000Z,"""Privredno društvo mts D.O.O. osnovano je u oktobru 2015. u skladu sa Briselskim sporazumom i Akcionim planom iz oblasti telekomunikacija, radi obavljanja telekomunikacione delatnosti na području Kosova i Metohije.""",kosovo,und,-0.3,0.0,-0.5,0.0,positive,0.715723991394043
@markodjuric,Марко Ђурић,2018-10-21T18:10:47.000Z,"Европа не сме остати нема и пасивна пред експанзијом екстремизма и верског радикализма на #КиМ, јер то је пошаст која не познаје границе и сутра би могла запретити и престоницама европских држава.http://",evropa,sr,0.3,0.9,0.5,1.0,negative,0.9091376066207886
@LDP,LDP,2016-05-09T09:38:09.000Z,"Predsednik #LDP povodom Dana pobede: ""Evropskoj ideji udahnuti novi život i smisao"" - https://",evropa,und,-0.3,-0.9,-0.5,-1.0,positive,0.8879387974739075
@VucevicM,Милош Вучевић,2022-01-13T14:01:48.000Z,"Од данас је Нови Сад званично постао Европска престоница културе и тим поводом сам угостио  градоначелнике из Европе.  Заиста сам уживао у разговору са градоначелником Ријеке, господином Филиповићем,  потом градоначелником луксембуршког града Еш сир Алзета...",evropa,sr,0.2,0.9,0.0,1.0,positive,0.9607312679290771
@jeremic_vuk,Vuk Jeremić,2017-12-23T10:18:58.000Z,Kada je korupcija toliko šokantna a blamaža toliko velika da stignete u njujorške vesti... Da li će kompletni idioti i ovaj put proći nekažnjeno?,korupcija,und,0.0,-0.2,0.0,0.0,negative,0.9199694395065308
@SasaRadulovich,Saša Radulović,2022-02-24T11:56:44.000Z,"Рат у Украјини није рат између грађана Украјине и Русије већ борба око геополитичког вектора између великих сила преко живота грађана Украјине.

Србија је и сама била жртва раскусуривања великих сила превише пута у новијој историји да би заузимала стране.",ukrajina,sr,0.2,0.6,0.0,0.5,negative,0.8548195362091064
@BrajanBrkovic,Brajan Brkovic,2022-01-14T15:05:50.000Z,"Sve što imam da kažem na temu Novi Sad EPK2022 jeste - SVI NA GRANICU!
15. Januar. Srbija zove! Besplatan prevoz je organizovan iz Novog Sada.

Ko god želi da ide slobodno neka mi se javi u dm. ",amerika,und,-1.0,0.5,-1.0,0.5,positive,0.9826566576957704
@Ceda_Jovanovic,Čedomir Jovanović,2015-08-10T18:25:37.000Z,"U #Kažiprst @b92vesti o nerazumevanju o zajedničkom danu sećanja na žrtve, odnosima u regionu i ulasku u NATO https:// #LDP",nato,und,-0.2,1.0,0.0,1.0,negative,0.6985987424850464
@LDP,LDP,2020-09-05T19:02:36.000Z,"""10 istina o Kosovu, februar 2012... Šta nije jasno?""",kosovo,und,-0.3,-0.9,-0.5,-1.0,negative,0.4932975769042969
@MarijanNSS,Marijan Rističević,2014-11-05T23:02:22.000Z,"@draganns79 @macokan1 Веруј, а не мораш, да ако би раскинули сад са ЕУ и САД, да би имали Украјину и Кијев у Србији готовонодмах!",ukrajina,sr,0.4,0.8,0.5,1.0,neutral,0.5828253626823425
@VPartija,Aleksandar Odžić,2019-03-23T17:42:06.000Z,"Šest miliona evra (naših vojvođanskih para) Ruski Gaspromnjeft donirao za izgradnju hrama na Vračaru.
Pa majku vam božiju, banditsku.
I onda se još pitaju šta mi to Vojvođani hoćemo, što se bunimo, šta tražimo?
Samo ono što je naše i da vas ne gledamo min. 100 narednih godina.",rusija,und,-0.5,0.5,-0.5,0.5,negative,0.7316319346427917
@DostaJeBilo,ДЈБ - Суверенисти,2022-03-31T13:45:28.000Z,"Угледни београдски адвокат @BiljicVojin, носилац је листе Суверениста за Београд и кандидат за градоначелника, испред коалиције Суверенисти.Београду су потребни градоначелник и тим који ће окупљати а не делити грађане.

Заокружите број 10 на београдским изборима!",beograd,sr,0.2,0.6,0.0,0.5,positive,0.7364104390144348
@LDP,LDP,2019-03-01T10:51:47.000Z,"Proširena sednica Predsedništva #LDP-a: Prioriteti – članstvo Srbije u #EU i #NATO, rešavanje kosovskog problema i normalizacija odnosa Beograda i Prištine, sloboda medija, dijalog vlasti i opozicije, uspostavljanje normalne atmosfere u društvu...  https://",nato,und,-0.3,-0.9,-0.5,-1.0,positive,0.7513830065727234
@jeremic_vuk,Vuk Jeremić,2018-01-11T11:29:30.000Z,"Prema najnovijim podacima @EU_Eurostat, zvanične statističke agencije Evropske unije, najveći jaz između bogatih i siromašnih građana u nekoj evropskoj zemlji je - pogodite gde?",evropa,und,0.0,-0.2,0.0,0.0,negative,0.6567702889442444
@ZoranT11,Zoran Tomić,2022-02-20T20:59:28.000Z,"Kokoda Tepić pokrenula priču, gazda Đilas je promoviše i sad će preko NATO generala da prikupe sve moguće mrzitelje Srbije i njenog naroda i ovu etiketu genocidnog prišiti. To je plan za dan posle, to je tajkunska politika...pljačka, mržnja i degradiranje našeg naroda. Neće moći!",amerika,und,0.5,0.7,0.5,0.5,negative,0.8228744864463806
@SPDveri,ДВЕРИ,2022-03-30T18:02:12.000Z,"др Борислав Антонијевић, кандидат Патриотског блока ДВЕРИ-ПОКС за градоначелника Београда: Не постоји ствар која не треба да нас се тиче! Своје проблеме ћемо решавати сами, заједничким снагама! https://",beograd,sr,0.3,0.8,0.5,1.0,positive,0.8259487152099609
